ensg	biotype
ENSG00000271270.8	lncRNA
ENSG00000250643.1	lncRNA
ENSG00000248243.1	lncRNA
ENSG00000249846.7	lncRNA
ENSG00000288111.1	lncRNA
ENSG00000285631.1	lncRNA
ENSG00000250592.1	lncRNA
ENSG00000250129.5	lncRNA
ENSG00000261167.1	lncRNA
ENSG00000248468.2	lncRNA
ENSG00000289118.1	lncRNA
ENSG00000248724.6	lncRNA
ENSG00000249725.1	lncRNA
ENSG00000251011.6	lncRNA
ENSG00000249993.1	lncRNA
ENSG00000272832.1	lncRNA
ENSG00000285908.1	lncRNA
ENSG00000288547.3	lncRNA
ENSG00000243832.1	lncRNA
ENSG00000240006.1	lncRNA
ENSG00000260633.1	lncRNA
ENSG00000288700.2	lncRNA
ENSG00000286982.1	lncRNA
ENSG00000240086.7	lncRNA
ENSG00000273455.1	lncRNA
ENSG00000261758.1	lncRNA
ENSG00000286915.1	lncRNA
ENSG00000239213.7	lncRNA
ENSG00000273486.1	lncRNA
ENSG00000249407.1	lncRNA
ENSG00000239513.6	lncRNA
ENSG00000261146.1	lncRNA
ENSG00000272609.1	lncRNA
ENSG00000244578.1	lncRNA
ENSG00000232416.3	lncRNA
ENSG00000281473.1	lncRNA
ENSG00000286988.1	lncRNA
ENSG00000272656.1	lncRNA
ENSG00000248932.7	lncRNA
ENSG00000248790.1	lncRNA
ENSG00000261763.1	lncRNA
ENSG00000250543.1	lncRNA
ENSG00000251471.1	lncRNA
ENSG00000249290.5	lncRNA
ENSG00000251058.1	lncRNA
ENSG00000289632.1	lncRNA
ENSG00000250433.1	lncRNA
ENSG00000261826.1	lncRNA
ENSG00000248773.1	lncRNA
ENSG00000251270.1	lncRNA
ENSG00000287155.1	lncRNA
ENSG00000249417.1	lncRNA
ENSG00000288585.1	lncRNA
ENSG00000250170.1	lncRNA
ENSG00000286822.1	lncRNA
ENSG00000244124.1	lncRNA
ENSG00000244327.1	lncRNA
ENSG00000239641.1	lncRNA
ENSG00000287045.2	lncRNA
ENSG00000243818.6	lncRNA
ENSG00000241570.8	lncRNA
ENSG00000268129.1	lncRNA
ENSG00000243733.1	lncRNA
ENSG00000241679.2	lncRNA
ENSG00000240888.1	lncRNA
ENSG00000240012.1	lncRNA
ENSG00000244493.1	lncRNA
ENSG00000244358.1	lncRNA
ENSG00000240095.1	lncRNA
ENSG00000261051.1	lncRNA
ENSG00000243415.2	lncRNA
ENSG00000240032.1	lncRNA
ENSG00000241457.1	lncRNA
ENSG00000243620.2	lncRNA
ENSG00000242671.2	lncRNA
ENSG00000241202.1	lncRNA
ENSG00000289451.1	lncRNA
ENSG00000239661.1	lncRNA
ENSG00000239922.2	lncRNA
ENSG00000285798.1	lncRNA
ENSG00000241131.2	lncRNA
ENSG00000285660.1	lncRNA
ENSG00000241792.1	lncRNA
ENSG00000244650.2	lncRNA
ENSG00000243347.2	lncRNA
ENSG00000242440.2	lncRNA
ENSG00000285557.1	lncRNA
ENSG00000240521.1	lncRNA
ENSG00000287198.1	lncRNA
ENSG00000239718.1	lncRNA
ENSG00000286714.1	lncRNA
ENSG00000244468.1	lncRNA
ENSG00000240541.3	lncRNA
ENSG00000243885.1	lncRNA
ENSG00000241985.1	lncRNA
ENSG00000241313.3	lncRNA
ENSG00000242791.2	lncRNA
ENSG00000243944.5	lncRNA
ENSG00000243321.3	lncRNA
ENSG00000241048.1	lncRNA
ENSG00000244541.6	lncRNA
ENSG00000243550.3	lncRNA
ENSG00000289524.1	lncRNA
ENSG00000286501.1	lncRNA
ENSG00000289086.1	lncRNA
ENSG00000240137.7	lncRNA
ENSG00000287688.1	lncRNA
ENSG00000244265.2	lncRNA
ENSG00000289005.1	lncRNA
ENSG00000239265.5	lncRNA
ENSG00000243273.2	lncRNA
ENSG00000286273.1	lncRNA
ENSG00000241151.1	lncRNA
ENSG00000242908.6	lncRNA
ENSG00000239941.1	lncRNA
ENSG00000289315.1	lncRNA
ENSG00000229619.5	lncRNA
ENSG00000243305.1	lncRNA
ENSG00000244545.1	lncRNA
ENSG00000287706.2	lncRNA
ENSG00000288787.1	lncRNA
ENSG00000244268.1	lncRNA
ENSG00000241220.1	lncRNA
ENSG00000241912.1	lncRNA
ENSG00000238755.3	lncRNA
ENSG00000237787.5	lncRNA
ENSG00000243486.1	lncRNA
ENSG00000243861.1	lncRNA
ENSG00000243969.1	lncRNA
ENSG00000243953.1	lncRNA
ENSG00000240666.2	lncRNA
ENSG00000241336.2	lncRNA
ENSG00000242790.1	lncRNA
ENSG00000239508.1	lncRNA
ENSG00000242925.1	lncRNA
ENSG00000214919.3	lncRNA
ENSG00000286585.2	lncRNA
ENSG00000288032.1	lncRNA
ENSG00000287916.1	lncRNA
ENSG00000240596.1	lncRNA
ENSG00000242370.1	lncRNA
ENSG00000272990.1	lncRNA
ENSG00000243926.3	lncRNA
ENSG00000240875.6	lncRNA
ENSG00000243629.2	lncRNA
ENSG00000241544.2	lncRNA
ENSG00000289409.1	lncRNA
ENSG00000241135.7	lncRNA
ENSG00000241770.1	lncRNA
ENSG00000286361.1	lncRNA
ENSG00000286892.1	lncRNA
ENSG00000242536.2	lncRNA
ENSG00000239716.1	lncRNA
ENSG00000243150.6	lncRNA
ENSG00000272087.1	lncRNA
ENSG00000240207.7	lncRNA
ENSG00000271778.1	lncRNA
ENSG00000272247.1	lncRNA
ENSG00000286913.1	lncRNA
ENSG00000241211.1	lncRNA
ENSG00000244040.7	lncRNA
ENSG00000242107.2	lncRNA
ENSG00000260572.1	lncRNA
ENSG00000240567.1	lncRNA
ENSG00000269888.1	lncRNA
ENSG00000288087.1	lncRNA
ENSG00000240354.1	lncRNA
ENSG00000241168.1	lncRNA
ENSG00000241369.6	lncRNA
ENSG00000240792.2	lncRNA
ENSG00000241636.1	lncRNA
ENSG00000241767.2	lncRNA
ENSG00000239205.1	lncRNA
ENSG00000244128.8	lncRNA
ENSG00000244321.1	lncRNA
ENSG00000240033.1	lncRNA
ENSG00000241669.1	lncRNA
ENSG00000287319.1	lncRNA
ENSG00000244706.4	lncRNA
ENSG00000286994.1	lncRNA
ENSG00000241882.1	lncRNA
ENSG00000242268.3	lncRNA
ENSG00000272797.1	lncRNA
ENSG00000273177.1	lncRNA
ENSG00000241479.1	lncRNA
ENSG00000242795.2	lncRNA
ENSG00000270141.3	lncRNA
ENSG00000269889.1	lncRNA
ENSG00000269984.1	lncRNA
ENSG00000270135.1	lncRNA
ENSG00000270096.1	lncRNA
ENSG00000239219.2	lncRNA
ENSG00000240373.1	lncRNA
ENSG00000239628.1	lncRNA
ENSG00000242578.1	lncRNA
ENSG00000285051.2	lncRNA
ENSG00000244738.1	lncRNA
ENSG00000286695.1	lncRNA
ENSG00000289233.1	lncRNA
ENSG00000239739.1	lncRNA
ENSG00000286856.1	lncRNA
ENSG00000240497.3	lncRNA
ENSG00000234717.2	lncRNA
ENSG00000235943.1	lncRNA
ENSG00000287899.1	lncRNA
ENSG00000223387.6	lncRNA
ENSG00000287012.1	lncRNA
ENSG00000237473.2	lncRNA
ENSG00000289417.1	lncRNA
ENSG00000228213.5	lncRNA
ENSG00000226779.1	lncRNA
ENSG00000288104.1	lncRNA
ENSG00000225552.1	lncRNA
ENSG00000260217.1	lncRNA
ENSG00000288895.1	lncRNA
ENSG00000223715.3	lncRNA
ENSG00000228308.2	lncRNA
ENSG00000231310.3	lncRNA
ENSG00000203645.2	lncRNA
ENSG00000226782.2	lncRNA
ENSG00000228221.6	lncRNA
ENSG00000236385.1	lncRNA
ENSG00000228561.2	lncRNA
ENSG00000231574.6	lncRNA
ENSG00000225790.3	lncRNA
ENSG00000270321.2	lncRNA
ENSG00000286003.1	lncRNA
ENSG00000223930.8	lncRNA
ENSG00000223941.5	lncRNA
ENSG00000237978.6	lncRNA
ENSG00000229102.1	lncRNA
ENSG00000260743.1	lncRNA
ENSG00000289574.1	lncRNA
ENSG00000242539.2	lncRNA
ENSG00000272699.1	lncRNA
ENSG00000272910.1	lncRNA
ENSG00000272660.1	lncRNA
ENSG00000243799.1	lncRNA
ENSG00000244302.2	lncRNA
ENSG00000287645.1	lncRNA
ENSG00000241696.2	lncRNA
ENSG00000239774.1	lncRNA
ENSG00000145075.13	lncRNA
ENSG00000243187.1	lncRNA
ENSG00000285336.1	lncRNA
ENSG00000242808.11	lncRNA
ENSG00000241231.2	lncRNA
ENSG00000239381.7	lncRNA
ENSG00000289435.1	lncRNA
ENSG00000242512.9	lncRNA
ENSG00000286453.1	lncRNA
ENSG00000240478.1	lncRNA
ENSG00000287605.1	lncRNA
ENSG00000242012.1	lncRNA
ENSG00000241098.1	lncRNA
ENSG00000244247.2	lncRNA
ENSG00000287941.1	lncRNA
ENSG00000238837.3	lncRNA
ENSG00000260377.1	lncRNA
ENSG00000240063.1	lncRNA
ENSG00000273261.1	lncRNA
ENSG00000243368.2	lncRNA
ENSG00000242522.1	lncRNA
ENSG00000233885.7	lncRNA
ENSG00000223882.1	lncRNA
ENSG00000238020.1	lncRNA
ENSG00000273181.1	lncRNA
ENSG00000272721.5	lncRNA
ENSG00000289500.1	lncRNA
ENSG00000224153.3	lncRNA
ENSG00000227509.1	lncRNA
ENSG00000230215.1	lncRNA
ENSG00000272970.4	lncRNA
ENSG00000229433.2	lncRNA
ENSG00000273403.1	lncRNA
ENSG00000272922.1	lncRNA
ENSG00000288576.1	lncRNA
ENSG00000223358.5	lncRNA
ENSG00000286086.1	lncRNA
ENSG00000163915.7	lncRNA
ENSG00000234197.1	lncRNA
ENSG00000234548.7	lncRNA
ENSG00000224406.6	lncRNA
ENSG00000226859.1	lncRNA
ENSG00000197099.8	lncRNA
ENSG00000263826.1	lncRNA
ENSG00000231724.1	lncRNA
ENSG00000232233.1	lncRNA
ENSG00000226482.1	lncRNA
ENSG00000198491.3	lncRNA
ENSG00000283175.1	lncRNA
ENSG00000228952.1	lncRNA
ENSG00000228804.5	lncRNA
ENSG00000289331.1	lncRNA
ENSG00000224049.1	lncRNA
ENSG00000236864.1	lncRNA
ENSG00000224187.1	lncRNA
ENSG00000225058.1	lncRNA
ENSG00000236412.1	lncRNA
ENSG00000234238.2	lncRNA
ENSG00000270959.1	lncRNA
ENSG00000288794.1	lncRNA
ENSG00000224563.1	lncRNA
ENSG00000234076.1	lncRNA
ENSG00000230115.1	lncRNA
ENSG00000225764.3	lncRNA
ENSG00000273370.1	lncRNA
ENSG00000228730.2	lncRNA
ENSG00000233308.2	lncRNA
ENSG00000223812.8	lncRNA
ENSG00000232353.5	lncRNA
ENSG00000287178.1	lncRNA
ENSG00000231383.2	lncRNA
ENSG00000230126.1	lncRNA
ENSG00000226709.1	lncRNA
ENSG00000289165.1	lncRNA
ENSG00000232130.1	lncRNA
ENSG00000236508.1	lncRNA
ENSG00000225473.1	lncRNA
ENSG00000224855.5	lncRNA
ENSG00000286624.1	lncRNA
ENSG00000287206.1	lncRNA
ENSG00000229155.2	lncRNA
ENSG00000214146.3	lncRNA
ENSG00000238043.1	lncRNA
ENSG00000276407.5	lncRNA
ENSG00000229964.1	lncRNA
ENSG00000232874.1	lncRNA
ENSG00000289385.1	lncRNA
ENSG00000225742.6	lncRNA
ENSG00000238097.3	lncRNA
ENSG00000228271.2	lncRNA
ENSG00000214145.8	lncRNA
ENSG00000286317.1	lncRNA
ENSG00000233058.3	lncRNA
ENSG00000244675.2	lncRNA
ENSG00000231770.7	lncRNA
ENSG00000288979.1	lncRNA
ENSG00000229334.1	lncRNA
ENSG00000272707.1	lncRNA
ENSG00000233987.2	lncRNA
ENSG00000287073.1	lncRNA
ENSG00000237222.4	lncRNA
ENSG00000230401.1	lncRNA
ENSG00000238031.1	lncRNA
ENSG00000233303.1	lncRNA
ENSG00000230266.1	lncRNA
ENSG00000287005.1	lncRNA
ENSG00000229325.1	lncRNA
ENSG00000223711.2	lncRNA
ENSG00000229178.1	lncRNA
ENSG00000242086.8	lncRNA
ENSG00000223783.1	lncRNA
ENSG00000286004.1	lncRNA
ENSG00000224614.2	lncRNA
ENSG00000286168.2	lncRNA
ENSG00000289219.1	lncRNA
ENSG00000224652.3	lncRNA
ENSG00000228028.2	lncRNA
ENSG00000235897.1	lncRNA
ENSG00000225822.4	lncRNA
ENSG00000273013.1	lncRNA
ENSG00000286661.1	lncRNA
ENSG00000232065.2	lncRNA
ENSG00000288990.1	lncRNA
ENSG00000289446.1	lncRNA
ENSG00000230732.4	lncRNA
ENSG00000225578.1	lncRNA
ENSG00000286017.1	lncRNA
ENSG00000228109.2	lncRNA
ENSG00000289396.1	lncRNA
ENSG00000227375.6	lncRNA
ENSG00000286870.1	lncRNA
ENSG00000235126.1	lncRNA
ENSG00000229912.1	lncRNA
ENSG00000237167.1	lncRNA
ENSG00000272989.1	lncRNA
ENSG00000273308.1	lncRNA
ENSG00000286909.1	lncRNA
ENSG00000236833.1	lncRNA
ENSG00000287286.1	lncRNA
ENSG00000273375.1	lncRNA
ENSG00000234136.1	lncRNA
ENSG00000286755.1	lncRNA
ENSG00000232832.1	lncRNA
ENSG00000289361.1	lncRNA
ENSG00000275426.1	lncRNA
ENSG00000286705.1	lncRNA
ENSG00000281016.1	lncRNA
ENSG00000272885.1	lncRNA
ENSG00000283183.3	lncRNA
ENSG00000242686.4	lncRNA
ENSG00000272927.1	lncRNA
ENSG00000248416.1	lncRNA
ENSG00000272588.1	lncRNA
ENSG00000249592.7	lncRNA
ENSG00000233799.1	lncRNA
ENSG00000260262.1	lncRNA
ENSG00000286205.1	lncRNA
ENSG00000250259.1	lncRNA
ENSG00000251652.1	lncRNA
ENSG00000227189.2	lncRNA
ENSG00000273179.1	lncRNA
ENSG00000280927.1	lncRNA
ENSG00000196810.5	lncRNA
ENSG00000254094.1	lncRNA
ENSG00000253399.1	lncRNA
ENSG00000272783.1	lncRNA
ENSG00000244459.3	lncRNA
ENSG00000250623.1	lncRNA
ENSG00000251148.1	lncRNA
ENSG00000248399.1	lncRNA
ENSG00000287099.1	lncRNA
ENSG00000249673.8	lncRNA
ENSG00000251075.2	lncRNA
ENSG00000286900.1	lncRNA
ENSG00000270090.5	lncRNA
ENSG00000250681.1	lncRNA
ENSG00000250632.1	lncRNA
ENSG00000250986.1	lncRNA
ENSG00000253917.4	lncRNA
ENSG00000288589.1	lncRNA
ENSG00000289032.1	lncRNA
ENSG00000248516.1	lncRNA
ENSG00000248221.1	lncRNA
ENSG00000247708.8	lncRNA
ENSG00000273396.3	lncRNA
ENSG00000082929.8	lncRNA
ENSG00000289414.1	lncRNA
ENSG00000287786.1	lncRNA
ENSG00000251408.1	lncRNA
ENSG00000288588.1	lncRNA
ENSG00000286176.2	lncRNA
ENSG00000251580.3	lncRNA
ENSG00000246526.3	lncRNA
ENSG00000287331.1	lncRNA
ENSG00000287104.1	lncRNA
ENSG00000187904.3	lncRNA
ENSG00000245748.1	lncRNA
ENSG00000245468.5	lncRNA
ENSG00000272620.2	lncRNA
ENSG00000287164.1	lncRNA
ENSG00000228919.5	lncRNA
ENSG00000273267.1	lncRNA
ENSG00000251460.1	lncRNA
ENSG00000249145.4	lncRNA
ENSG00000251615.3	lncRNA
ENSG00000251186.1	lncRNA
ENSG00000205959.4	lncRNA
ENSG00000250915.2	lncRNA
ENSG00000258507.1	lncRNA
ENSG00000288075.1	lncRNA
ENSG00000287972.1	lncRNA
ENSG00000287117.1	lncRNA
ENSG00000249219.1	lncRNA
ENSG00000250413.1	lncRNA
ENSG00000261490.1	lncRNA
ENSG00000287154.1	lncRNA
ENSG00000249334.1	lncRNA
ENSG00000283083.2	lncRNA
ENSG00000287778.2	lncRNA
ENSG00000251152.1	lncRNA
ENSG00000249631.7	lncRNA
ENSG00000248300.1	lncRNA
ENSG00000248262.1	lncRNA
ENSG00000251210.6	lncRNA
ENSG00000250371.1	lncRNA
ENSG00000250098.1	lncRNA
ENSG00000286297.1	lncRNA
ENSG00000281202.2	lncRNA
ENSG00000246095.2	lncRNA
ENSG00000250634.6	lncRNA
ENSG00000288951.1	lncRNA
ENSG00000250497.1	lncRNA
ENSG00000251679.1	lncRNA
ENSG00000249988.1	lncRNA
ENSG00000287360.1	lncRNA
ENSG00000251412.1	lncRNA
ENSG00000248425.1	lncRNA
ENSG00000248360.7	lncRNA
ENSG00000247624.6	lncRNA
ENSG00000249252.5	lncRNA
ENSG00000251379.1	lncRNA
ENSG00000273133.1	lncRNA
ENSG00000288606.1	lncRNA
ENSG00000286280.1	lncRNA
ENSG00000249234.1	lncRNA
ENSG00000263327.6	lncRNA
ENSG00000286888.1	lncRNA
ENSG00000248138.5	lncRNA
ENSG00000287081.1	lncRNA
ENSG00000249998.1	lncRNA
ENSG00000250819.2	lncRNA
ENSG00000249502.3	lncRNA
ENSG00000286046.1	lncRNA
ENSG00000251048.1	lncRNA
ENSG00000248238.2	lncRNA
ENSG00000248515.2	lncRNA
ENSG00000249441.1	lncRNA
ENSG00000248228.2	lncRNA
ENSG00000272995.1	lncRNA
ENSG00000250243.3	lncRNA
ENSG00000286318.1	lncRNA
ENSG00000250092.2	lncRNA
ENSG00000248343.1	lncRNA
ENSG00000280650.1	lncRNA
ENSG00000250039.4	lncRNA
ENSG00000248837.7	lncRNA
ENSG00000249547.1	lncRNA
ENSG00000250137.1	lncRNA
ENSG00000251292.1	lncRNA
ENSG00000249453.1	lncRNA
ENSG00000289201.1	lncRNA
ENSG00000261121.2	lncRNA
ENSG00000281501.1	lncRNA
ENSG00000271172.1	lncRNA
ENSG00000248545.3	lncRNA
ENSG00000250541.1	lncRNA
ENSG00000251009.2	lncRNA
ENSG00000283314.1	lncRNA
ENSG00000240005.6	lncRNA
ENSG00000251080.1	lncRNA
ENSG00000205830.1	lncRNA
ENSG00000249699.1	lncRNA
ENSG00000251325.1	lncRNA
ENSG00000287389.1	lncRNA
ENSG00000251410.2	lncRNA
ENSG00000286321.1	lncRNA
ENSG00000250038.7	lncRNA
ENSG00000250064.1	lncRNA
ENSG00000286141.1	lncRNA
ENSG00000250190.2	lncRNA
ENSG00000249228.1	lncRNA
ENSG00000248176.2	lncRNA
ENSG00000248338.2	lncRNA
ENSG00000288940.1	lncRNA
ENSG00000286596.1	lncRNA
ENSG00000249678.1	lncRNA
ENSG00000251182.2	lncRNA
ENSG00000251434.1	lncRNA
ENSG00000249882.2	lncRNA
ENSG00000251129.3	lncRNA
ENSG00000286212.2	lncRNA
ENSG00000251329.1	lncRNA
ENSG00000286784.1	lncRNA
ENSG00000287968.1	lncRNA
ENSG00000248417.1	lncRNA
ENSG00000288321.1	lncRNA
ENSG00000250954.6	lncRNA
ENSG00000250723.7	lncRNA
ENSG00000248685.6	lncRNA
ENSG00000287320.1	lncRNA
ENSG00000250597.5	lncRNA
ENSG00000247193.4	lncRNA
ENSG00000251438.1	lncRNA
ENSG00000248215.6	lncRNA
ENSG00000287416.1	lncRNA
ENSG00000247810.8	lncRNA
ENSG00000288073.1	lncRNA
ENSG00000248936.1	lncRNA
ENSG00000287659.1	lncRNA
ENSG00000251642.1	lncRNA
ENSG00000248227.1	lncRNA
ENSG00000249534.2	lncRNA
ENSG00000249667.2	lncRNA
ENSG00000251635.2	lncRNA
ENSG00000271958.1	lncRNA
ENSG00000249207.2	lncRNA
ENSG00000249685.1	lncRNA
ENSG00000249348.2	lncRNA
ENSG00000287262.1	lncRNA
ENSG00000286349.1	lncRNA
ENSG00000255458.8	lncRNA
ENSG00000260296.1	lncRNA
ENSG00000286089.1	lncRNA
ENSG00000250338.1	lncRNA
ENSG00000249241.1	lncRNA
ENSG00000250893.1	lncRNA
ENSG00000287182.1	lncRNA
ENSG00000250906.1	lncRNA
ENSG00000251173.1	lncRNA
ENSG00000287762.1	lncRNA
ENSG00000249216.1	lncRNA
ENSG00000250467.1	lncRNA
ENSG00000249122.1	lncRNA
ENSG00000245870.5	lncRNA
ENSG00000249771.2	lncRNA
ENSG00000272862.1	lncRNA
ENSG00000285454.1	lncRNA
ENSG00000250781.2	lncRNA
ENSG00000289643.1	lncRNA
ENSG00000260519.1	lncRNA
ENSG00000251517.1	lncRNA
ENSG00000248939.1	lncRNA
ENSG00000248143.1	lncRNA
ENSG00000286891.1	lncRNA
ENSG00000250863.2	lncRNA
ENSG00000251350.2	lncRNA
ENSG00000273369.1	lncRNA
ENSG00000272936.1	lncRNA
ENSG00000248744.1	lncRNA
ENSG00000260878.1	lncRNA
ENSG00000249330.3	lncRNA
ENSG00000260918.1	lncRNA
ENSG00000282904.2	lncRNA
ENSG00000286294.2	lncRNA
ENSG00000248254.1	lncRNA
ENSG00000282917.3	lncRNA
ENSG00000259959.1	lncRNA
ENSG00000248256.1	lncRNA
ENSG00000272576.1	lncRNA
ENSG00000251040.1	lncRNA
ENSG00000287999.1	lncRNA
ENSG00000248866.1	lncRNA
ENSG00000260120.2	lncRNA
ENSG00000226950.8	lncRNA
ENSG00000250302.3	lncRNA
ENSG00000286161.1	lncRNA
ENSG00000248115.1	lncRNA
ENSG00000250930.5	lncRNA
ENSG00000248494.1	lncRNA
ENSG00000249341.1	lncRNA
ENSG00000249706.1	lncRNA
ENSG00000272650.1	lncRNA
ENSG00000269506.2	lncRNA
ENSG00000287534.1	lncRNA
ENSG00000248184.1	lncRNA
ENSG00000248518.1	lncRNA
ENSG00000251264.1	lncRNA
ENSG00000250456.1	lncRNA
ENSG00000249727.2	lncRNA
ENSG00000251256.1	lncRNA
ENSG00000248317.2	lncRNA
ENSG00000250646.1	lncRNA
ENSG00000287060.1	lncRNA
ENSG00000273257.2	lncRNA
ENSG00000272969.1	lncRNA
ENSG00000286599.1	lncRNA
ENSG00000287382.1	lncRNA
ENSG00000286093.1	lncRNA
ENSG00000269921.1	lncRNA
ENSG00000270147.1	lncRNA
ENSG00000289393.1	lncRNA
ENSG00000288944.1	lncRNA
ENSG00000269949.1	lncRNA
ENSG00000245067.8	lncRNA
ENSG00000287369.1	lncRNA
ENSG00000250192.1	lncRNA
ENSG00000248505.2	lncRNA
ENSG00000251459.2	lncRNA
ENSG00000251049.2	lncRNA
ENSG00000250333.2	lncRNA
ENSG00000249831.2	lncRNA
ENSG00000285998.1	lncRNA
ENSG00000250340.1	lncRNA
ENSG00000250078.2	lncRNA
ENSG00000251339.6	lncRNA
ENSG00000251266.2	lncRNA
ENSG00000250375.2	lncRNA
ENSG00000286097.1	lncRNA
ENSG00000249111.1	lncRNA
ENSG00000249392.1	lncRNA
ENSG00000249892.1	lncRNA
ENSG00000287174.1	lncRNA
ENSG00000249066.2	lncRNA
ENSG00000240152.2	lncRNA
ENSG00000205682.2	lncRNA
ENSG00000289308.1	lncRNA
ENSG00000248692.5	lncRNA
ENSG00000288659.2	lncRNA
ENSG00000251055.2	lncRNA
ENSG00000250775.2	lncRNA
ENSG00000286664.1	lncRNA
ENSG00000250125.4	lncRNA
ENSG00000285711.1	lncRNA
ENSG00000250846.6	lncRNA
ENSG00000248479.1	lncRNA
ENSG00000251527.1	lncRNA
ENSG00000249413.2	lncRNA
ENSG00000272304.1	lncRNA
ENSG00000287383.1	lncRNA
ENSG00000250075.7	lncRNA
ENSG00000248049.8	lncRNA
ENSG00000272626.1	lncRNA
ENSG00000250696.5	lncRNA
ENSG00000286848.1	lncRNA
ENSG00000272986.1	lncRNA
ENSG00000289019.1	lncRNA
ENSG00000248567.1	lncRNA
ENSG00000250877.1	lncRNA
ENSG00000250220.1	lncRNA
ENSG00000250436.1	lncRNA
ENSG00000289530.1	lncRNA
ENSG00000228277.1	lncRNA
ENSG00000287037.1	lncRNA
ENSG00000288019.1	lncRNA
ENSG00000289241.1	lncRNA
ENSG00000269559.2	lncRNA
ENSG00000250532.1	lncRNA
ENSG00000249942.1	lncRNA
ENSG00000287375.1	lncRNA
ENSG00000249717.1	lncRNA
ENSG00000248165.1	lncRNA
ENSG00000260265.1	lncRNA
ENSG00000251185.1	lncRNA
ENSG00000251454.1	lncRNA
ENSG00000251383.1	lncRNA
ENSG00000248646.1	lncRNA
ENSG00000250735.5	lncRNA
ENSG00000229717.3	lncRNA
ENSG00000245928.2	lncRNA
ENSG00000286074.1	lncRNA
ENSG00000287401.1	lncRNA
ENSG00000289515.1	lncRNA
ENSG00000233860.2	lncRNA
ENSG00000224218.1	lncRNA
ENSG00000289586.1	lncRNA
ENSG00000289443.1	lncRNA
ENSG00000288888.1	lncRNA
ENSG00000289496.1	lncRNA
ENSG00000249036.1	lncRNA
ENSG00000289379.1	lncRNA
ENSG00000251442.7	lncRNA
ENSG00000287632.1	lncRNA
ENSG00000260278.1	lncRNA
ENSG00000249307.8	lncRNA
ENSG00000250334.7	lncRNA
ENSG00000251399.1	lncRNA
ENSG00000248408.1	lncRNA
ENSG00000251321.1	lncRNA
ENSG00000248719.2	lncRNA
ENSG00000251059.6	lncRNA
ENSG00000273156.2	lncRNA
ENSG00000289480.1	lncRNA
ENSG00000272677.2	lncRNA
ENSG00000289186.1	lncRNA
ENSG00000231782.7	lncRNA
ENSG00000286490.1	lncRNA
ENSG00000251022.6	lncRNA
ENSG00000286035.1	lncRNA
ENSG00000250057.1	lncRNA
ENSG00000249171.1	lncRNA
ENSG00000250546.6	lncRNA
ENSG00000248749.1	lncRNA
ENSG00000251260.2	lncRNA
ENSG00000180769.10	lncRNA
ENSG00000286189.1	lncRNA
ENSG00000250062.5	lncRNA
ENSG00000284968.1	lncRNA
ENSG00000250572.1	lncRNA
ENSG00000255723.1	lncRNA
ENSG00000272856.1	lncRNA
ENSG00000249001.5	lncRNA
ENSG00000286618.1	lncRNA
ENSG00000289034.1	lncRNA
ENSG00000246375.4	lncRNA
ENSG00000287181.1	lncRNA
ENSG00000286978.1	lncRNA
ENSG00000285122.1	lncRNA
ENSG00000248019.3	lncRNA
ENSG00000270720.1	lncRNA
ENSG00000251095.8	lncRNA
ENSG00000288563.1	lncRNA
ENSG00000274238.1	lncRNA
ENSG00000277695.1	lncRNA
ENSG00000276542.1	lncRNA
ENSG00000247775.2	lncRNA
ENSG00000287239.1	lncRNA
ENSG00000248984.1	lncRNA
ENSG00000249049.1	lncRNA
ENSG00000249052.1	lncRNA
ENSG00000287392.1	lncRNA
ENSG00000249152.1	lncRNA
ENSG00000248511.1	lncRNA
ENSG00000248627.1	lncRNA
ENSG00000250908.1	lncRNA
ENSG00000246541.2	lncRNA
ENSG00000287552.1	lncRNA
ENSG00000249951.1	lncRNA
ENSG00000249599.2	lncRNA
ENSG00000271474.1	lncRNA
ENSG00000248510.2	lncRNA
ENSG00000287841.1	lncRNA
ENSG00000253170.1	lncRNA
ENSG00000254044.5	lncRNA
ENSG00000251620.3	lncRNA
ENSG00000214559.3	lncRNA
ENSG00000289532.1	lncRNA
ENSG00000251523.1	lncRNA
ENSG00000260641.1	lncRNA
ENSG00000263923.1	lncRNA
ENSG00000287512.1	lncRNA
ENSG00000272777.1	lncRNA
ENSG00000246090.8	lncRNA
ENSG00000248676.1	lncRNA
ENSG00000245322.7	lncRNA
ENSG00000249710.1	lncRNA
ENSG00000286150.1	lncRNA
ENSG00000250223.1	lncRNA
ENSG00000251219.2	lncRNA
ENSG00000251636.1	lncRNA
ENSG00000254531.2	lncRNA
ENSG00000286124.1	lncRNA
ENSG00000251309.1	lncRNA
ENSG00000248161.5	lncRNA
ENSG00000260651.1	lncRNA
ENSG00000286242.1	lncRNA
ENSG00000246560.3	lncRNA
ENSG00000248740.7	lncRNA
ENSG00000251577.5	lncRNA
ENSG00000250920.3	lncRNA
ENSG00000286291.1	lncRNA
ENSG00000249614.2	lncRNA
ENSG00000251170.6	lncRNA
ENSG00000245384.2	lncRNA
ENSG00000250670.1	lncRNA
ENSG00000248242.1	lncRNA
ENSG00000248373.6	lncRNA
ENSG00000251259.1	lncRNA
ENSG00000251586.1	lncRNA
ENSG00000250522.1	lncRNA
ENSG00000249885.1	lncRNA
ENSG00000251175.5	lncRNA
